ID;LIMIT_BAL;SEX;EDUCATION;MARRIAGE;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;BILL_AMT1;BILL_AMT2;BILL_AMT3;BILL_AMT4;BILL_AMT5;BILL_AMT6;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month;risk_leak;BILL_AMT_SUM;LIMIT_BAL_LOG;CITY;RISK_RATING
2712;360000.0;2.0;1.0;1.0;37.0;-1;2;2;-2;-2;-2;1605.0;1448.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0;-0.12020151795960839;3053.0;12.793.862.088.206.200;City_22;1
4656;100000.0;2.0;1.0;1.0;46.0;0;0;0;2;0;0;39245.0;41602.0;47885.0;46817.0;48400.0;51588.0;;7000.0;0.0;2500.0;4000.0;0.0;0;0.03187718473913955;275537.0;1.151.293.546.492.020;City_50;1
16804;200000.0;1.0;1.0;2.0;40.0;0;0;0;0;0;0;66052.0;68994.0;70825.0;73902.0;74943.0;76996.0;3800.0;3300.0;4000.0;2600.0;3000.0;3000.0;0;0.03154678907368095;431712.0;12.206.077.645.517.600;City_7;1
29124;50000.0;2.0;2.0;1.0;54.0;0;0;0;0;0;0;46137.0;46975.0;47500.0;47921.0;17125.0;16686.0;2000.0;2045.0;1466.0;600.0;604.0;608.0;0;0.07022443983410018;222344.0;10.819.798.284.210.200;City_23;1
2367;400000.0;1.0;1.0;1.0;66.0;0;0;0;0;0;0;258070.0;77910.0;61440.0;44590.0;12270.0;0.0;47000.0;1500.0;0.0;0.0;0.0;0.0;0;0.07960713078151399;454280.0;12.899.222.326.086.900;City_35;1
6307;360000.0;1.0;1.0;2.0;35.0;-1;-1;-1;-1;-1;-1;15798.0;16630.0;15687.0;38750.0;15802.0;15730.0;16713.0;15766.0;38944.0;15881.0;15809.0;30594.0;0;-0.12684707831652983;118397.0;12.793.862.088.206.200;City_49;1
26393;380000.0;2.0;1.0;1.0;43.0;-1;-1;-1;-1;-1;-1;18866.0;20840.0;188.0;2172.0;5173.0;5446.0;20884.0;188.0;2172.0;5173.0;5446.0;2045.0;0;0.12771367898877814;52685.0;12.847.929.163.278.000;City_22;1
14197;450000.0;2.0;2.0;2.0;32.0;0;0;0;0;0;0;14237.0;17907.0;14127.0;15988.0;19747.0;13986.0;5016.0;1139.0;2000.0;3938.0;1000.0;0.0;0;0.019072940695810718;95992.0;13.017.005.083.966.200;City_32;1
27935;180000.0;2.0;1.0;2.0;28.0;-1;-1;-1;0;-1;-1;2393.0;5428.0;5683.0;39351.0;3241.0;2614.0;;5834.0;39000.0;3241.0;2614.0;3506.0;0;-0.06085587110904983;58710.0;12.100.717.685.412.400;City_15;1
17993;440000.0;1.0;1.0;2.0;;0;0;0;0;0;0;186061.0;232558.0;312398.0;222336.0;223882.0;130672.0;50000.0;100448.0;7015.0;6422.0;6086.0;4000.0;0;-0.10770867897749287;1307907.0;12.994.532.278.619.100;City_1;1
15102;360000.0;;;1.0;35.0;-1;-1;-1;-1;-1;-1;1540.0;1099.0;6342.0;5077.0;1274.0;-6.0;1102.0;6353.0;5105.0;1277.0;0.0;2058.0;0;-0.09186589544655187;15326.0;12.793.862.088.206.200;City_49;1
20405;150000.0;1.0;4.0;2.0;32.0;0;0;0;-1;0;0;159919.0;68686.0;161192.0;150464.0;143375.0;146411.0;4019.0;146896.0;157436.0;4600.0;4709.0;5600.0;0;-0.15816314184051553;830047.0;11.918.397.239.722.800;City_49;1
7983;150000.0;1.0;1.0;2.0;38.0;1;2;2;2;0;0;139005.0;135350.0;148041.0;143259.0;142519.0;142162.0;0.0;15000.0;0.0;5099.0;5472.0;5000.0;0;-0.14435101595130623;850336.0;11.918.397.239.722.800;City_29;2
22779;390000.0;2.0;1.0;2.0;;0;0;0;0;0;0;84100.0;85538.0;79875.0;82853.0;82747.0;44143.0;5000.0;3500.0;4502.0;3518.0;2003.0;3001.0;0;0.010061793248096938;459256.0;12.873.904.582.205.100;City_33;1
25426;50000.0;;2.0;1.0;26.0;0;0;0;0;0;0;41891.0;33849.0;30220.0;30235.0;28979.0;23593.0;1781.0;2016.0;1450.0;1314.0;814.0;978.0;0;-0.053579843311691994;188767.0;10.819.798.284.210.200;City_37;1
7270;260000.0;2.0;1.0;1.0;42.0;0;-1;-1;0;-1;-1;8606.0;3856.0;12996.0;8788.0;15104.0;16764.0;;13000.0;0.0;15104.0;16764.0;9118.0;0;-0.06027862766059433;66114.0;12.468.440.756.144.100;City_44;1
25561;500000.0;2.0;;;28.0;0;0;0;0;0;0;302089.0;279409.0;258310.0;221792.0;201215.0;183739.0;10049.0;10106.0;9021.0;7029.0;9093.0;10018.0;0;-0.04279634071028201;1446554.0;13.122.365.377.402.300;City_10;1
25677;280000.0;2.0;1.0;2.0;31.0;2;-1;-1;-2;-2;-2;103.0;168.0;0.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0.0;0.0;0;0.0326850960789354;271.0;1.254.254.845.357.350;City_28;2
12360;20000.0;1.0;1.0;2.0;40.0;0;0;0;0;0;0;13639.0;14711.0;15462.0;16004.0;16203.0;16916.0;1600.0;1300.0;800.0;605.0;1000.0;2000.0;0;-0.20545750801090681;92935.0;990.353.755.128.617;City_50;1
15259;130000.0;2.0;1.0;2.0;29.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1313.0;0;-0.11010539455550146;0.0;11.775.297.421.715.800;City_2;2
10394;60000.0;1.0;1.0;2.0;23.0;0;0;0;0;0;0;59318.0;54553.0;51323.0;38031.0;38825.0;39255.0;2065.0;1597.0;1473.0;1521.0;1538.0;1521.0;0;0.10604589640584708;281305.0;11.002.116.507.732.000;City_41;1
4290;100000.0;1.0;2.0;1.0;52.0;0;0;0;0;0;0;81382.0;72937.0;65480.0;66777.0;68176.0;69547.0;4611.0;4000.0;2387.0;2472.0;2502.0;2544.0;0;-0.10474955723466875;424299.0;1.151.293.546.492.020;City_15;1
24576;150000.0;1.0;1.0;1.0;31.0;-1;-1;-2;-2;-2;-1;15000.0;0.0;0.0;0.0;0.0;11694.0;0.0;0.0;0.0;0.0;11694.0;30000.0;0;0.08666418192759122;26694.0;11.918.397.239.722.800;City_47;1
11175;50000.0;2.0;1.0;1.0;34.0;-2;-2;-2;-2;-2;-2;51400.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0;0.05941614834852155;51400.0;10.819.798.284.210.200;City_43;1
9178;110000.0;;2.0;1.0;32.0;0;0;0;0;-2;-2;56573.0;26953.0;28190.0;-18.0;-18.0;-18.0;2000.0;2000.0;0.0;0.0;0.0;0.0;0;0.03826020259566584;111662.0;11.608.244.735.642.300;City_1;1
17301;110000.0;2.0;3.0;1.0;39.0;0;0;0;0;0;0;107441.0;106808.0;75540.0;75724.0;74785.0;76079.0;4023.0;2805.0;3406.0;2670.0;2751.0;2772.0;0;-0.10863156384041846;516377.0;11.608.244.735.642.300;City_12;1
1724;160000.0;2.0;1.0;;27.0;0;0;-2;-1;-1;-1;13234.0;0.0;6000.0;15866.0;4168.0;2067.0;0.0;;15866.0;4168.0;2067.0;11826.0;0;0.006641167961147453;41335.0;11.982.935.344.196.400;City_7;1
14154;20000.0;1.0;2.0;1.0;35.0;-1;0;-1;-1;-1;-1;4966.0;3120.0;2549.0;2696.0;1188.0;2677.0;1200.0;2549.0;2696.0;1188.0;2677.0;3241.0;0;-0.009368707595931086;17196.0;990.353.755.128.617;City_6;1
14225;360000.0;2.0;2.0;2.0;44.0;-1;-1;-1;-1;-1;-1;10311.0;2758.0;1397.0;298.0;7950.0;60097.0;2758.0;1397.0;298.0;7950.0;60097.0;1200.0;0;-0.11926817016259712;82811.0;12.793.862.088.206.200;City_34;1
27567;100000.0;1.0;2.0;1.0;52.0;1;2;2;2;2;2;15420.0;16927.0;16432.0;18019.0;17501.0;18786.0;2000.0;0.0;2100.0;0.0;1500.0;0.0;0;0.01498884078728399;103085.0;1.151.293.546.492.020;City_41;2
847;300000.0;2.0;2.0;;34.0;-2;-2;-2;-2;-2;-2;205064.0;-86.0;-86.0;2014.0;-185.0;1815.0;0.0;0.0;2100.0;0.0;2000.0;5000.0;0;-0.0949259364891343;208536.0;12.611.541.086.966.100;City_25;1
26783;280000.0;1.0;3.0;2.0;30.0;0;0;0;0;0;0;104252.0;107034.0;109958.0;112850.0;115092.0;117496.0;4510.0;4654.0;4730.0;4119.0;4258.0;4292.0;0;0.01351155596285003;666682.0;1.254.254.845.357.350;City_28;1
12044;20000.0;2.0;3.0;1.0;52.0;0;0;2;0;0;0;9410.0;11840.0;11260.0;11260.0;11260.0;0.0;;0.0;0.0;0.0;0.0;0.0;0;-0.10144432806217318;55030.0;990.353.755.128.617;City_17;1
17740;110000.0;;1.0;1.0;55.0;-1;2;2;-1;0;-1;632.0;316.0;0.0;632.0;316.0;632.0;0.0;0.0;948.0;0.0;632.0;0.0;0;-0.014091496604374698;2528.0;11.608.244.735.642.300;City_12;1
29782;210000.0;1.0;;2.0;32.0;1;2;0;0;0;0;161444.0;160177.0;151914.0;148432.0;150935.0;154284.0;6000.0;8000.0;6200.0;6000.0;5700.0;5700.0;0;-0.04862311862217708;927186.0;1.225.486.757.159.300;City_50;2
4776;260000.0;2.0;1.0;1.0;48.0;0;0;0;-2;-2;-2;8339.0;8333.0;0.0;0.0;0.0;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0;0.11337965278321671;16672.0;12.468.440.756.144.100;City_2;1
24633;210000.0;1.0;2.0;2.0;48.0;-1;-1;-1;-1;-1;0;2776.0;2776.0;2776.0;526.0;4880.0;1315.0;2776.0;2776.0;526.0;4880.0;0.0;1315.0;0;0.12323939668833461;15049.0;1.225.486.757.159.300;City_9;1
9670;380000.0;1.0;2.0;1.0;39.0;-2;-2;-2;-1;-1;-2;0.0;4107.0;2517.0;710.0;0.0;0.0;4107.0;2517.0;716.0;0.0;0.0;1183.0;0;0.03798377452596988;7334.0;12.847.929.163.278.000;City_17;1
690;80000.0;1.0;2.0;2.0;32.0;0;0;0;0;0;0;51372.0;51872.0;47593.0;43882.0;42256.0;42527.0;1853.0;1700.0;1522.0;1548.0;1488.0;1500.0;0;0.015029304094919796;279502.0;11.289.794.413.577.800;City_29;1
6383;80000.0;2.0;2.0;1.0;30.0;1;2;0;0;0;0;82891.0;80997.0;81380.0;75374.0;77158.0;78710.0;0.0;3299.0;2699.0;3000.0;2987.0;3100.0;0;-0.016478149412732023;476510.0;11.289.794.413.577.800;City_13;2
6216;200000.0;1.0;2.0;1.0;41.0;1;2;2;2;2;-1;11201.0;1383.0;976.0;1126.0;563.0;413.0;980.0;0.0;563.0;0.0;413.0;2513.0;0;-0.018884435400245342;15662.0;12.206.077.645.517.600;City_25;2
25915;150000.0;2.0;1.0;1.0;33.0;-2;-2;-2;-2;-2;-2;-3.0;-3.0;-3.0;-3.0;-3.0;-3.0;0.0;;0.0;0.0;0.0;698.0;0;0.13527099454923605;-18.0;11.918.397.239.722.800;City_50;1
7795;300000.0;2.0;2.0;2.0;36.0;1;-2;-1;-1;-1;-1;0.0;0.0;200.0;0.0;16418.0;88632.0;0.0;200.0;0.0;16418.0;88632.0;1913.0;0;-0.021946774252077125;105250.0;12.611.541.086.966.100;City_43;2
19267;200000.0;2.0;;1.0;37.0;-1;-1;-1;-1;-1;-1;313.0;0.0;313.0;152.0;148.0;498.0;0.0;;152.0;148.0;498.0;148.0;0;0.11630767925443822;1424.0;12.206.077.645.517.600;City_48;1
9448;200000.0;1.0;1.0;2.0;29.0;-1;-1;-1;-1;-1;-1;99.0;99.0;99.0;99.0;99.0;348.0;99.0;99.0;99.0;99.0;348.0;0.0;0;-0.215262290637804;843.0;12.206.077.645.517.600;City_26;1
6836;190000.0;2.0;1.0;1.0;31.0;-1;3;2;-1;-1;-1;8121.0;6523.0;750.0;14724.0;919.0;-3899.0;0.0;0.0;14724.0;0.0;0.0;25000.0;0;-0.12386964682468238;27138.0;12.154.784.614.286.600;City_6;1
17158;230000.0;2.0;2.0;2.0;27.0;-2;-2;-2;-2;-2;-2;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;326.0;0;0.010402614888119992;1956.0;12.345.838.935.721.900;City_12;1
28886;250000.0;2.0;1.0;1.0;43.0;-2;-2;-2;-2;-2;-2;331.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.09168774634388804;331.0;12.429.220.196.836.300;City_13;1
3583;250000.0;2.0;2.0;1.0;32.0;0;0;-2;-2;-2;-2;39936.0;16666.0;16998.0;17504.0;0.0;0.0;8666.0;16998.0;17504.0;0.0;0.0;0.0;0;0.1162715818297424;91104.0;12.429.220.196.836.300;City_34;1
22373;;2.0;1.0;2.0;27.0;0;0;0;0;0;0;101489.0;78738.0;78639.0;44295.0;44113.0;37805.0;10006.0;8000.0;1610.0;10000.0;1333.0;8818.0;0;-0.044047928532147826;385079.0;;City_34;1
2024;100000.0;2.0;1.0;1.0;39.0;-1;-1;-1;-1;-1;-1;29449.0;55139.0;34181.0;12592.0;71340.0;32453.0;55139.0;34181.0;12592.0;71340.0;32453.0;37035.0;0;-0.03500282309400213;235154.0;1.151.293.546.492.020;City_36;1
25361;260000.0;2.0;2.0;2.0;26.0;0;0;0;0;0;0;264249.0;264434.0;263847.0;262723.0;222464.0;222837.0;9800.0;9800.0;9413.0;7114.0;7532.0;8427.0;0;0.0064923320664179805;1500554.0;12.468.440.756.144.100;City_41;1
16378;170000.0;2.0;1.0;;;0;0;0;0;0;0;118379.0;120087.0;121958.0;123629.0;123605.0;123794.0;4294.0;4428.0;4326.0;4154.0;4345.0;9098.0;0;-0.02558398084003932;731452.0;1.204.355.959.836.800;City_41;1
7359;150000.0;2.0;2.0;2.0;27.0;0;0;0;0;0;0;146778.0;139111.0;134382.0;134593.0;91112.0;68482.0;;10000.0;4749.0;3304.0;2285.0;700.0;0;-0.10166028550482312;714458.0;11.918.397.239.722.800;City_15;1
412;200000.0;2.0;1.0;1.0;38.0;-1;-1;-2;-1;-1;-2;190.0;0.0;0.0;367.0;-150.0;-150.0;0.0;0.0;367.0;150.0;0.0;0.0;0;0.18835747528182945;257.0;12.206.077.645.517.600;City_38;1
21568;;2.0;1.0;2.0;25.0;0;0;0;0;0;0;26376.0;27483.0;28242.0;16498.0;16923.0;17649.0;1550.0;1308.0;1300.0;700.0;1000.0;2000.0;0;-0.08951164119267717;133171.0;;City_47;1
6174;160000.0;2.0;1.0;1.0;48.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.12944738531725858;0.0;11.982.935.344.196.400;City_49;2
23497;180000.0;2.0;1.0;2.0;32.0;-2;-2;-2;-2;-2;-2;-30.0;2200.0;5643.0;2285.0;1498.0;3092.0;;5643.0;2298.0;1502.0;3101.0;2959.0;0;0.022436003860827163;14688.0;12.100.717.685.412.400;City_10;1
13081;180000.0;2.0;1.0;2.0;33.0;0;0;0;0;0;0;18205.0;22876.0;26930.0;29530.0;47722.0;2500.0;5000.0;5000.0;3000.0;0.0;0.0;2598.0;0;-0.031334014304824326;147763.0;12.100.717.685.412.400;City_25;1
12;260000.0;2.0;1.0;2.0;51.0;-1;-1;-1;-1;-1;2;12261.0;21670.0;9966.0;8517.0;22287.0;13668.0;21818.0;9966.0;8583.0;22301.0;0.0;3640.0;0;-0.11916277091141969;88369.0;12.468.440.756.144.100;City_10;1
24796;120000.0;1.0;2.0;1.0;48.0;-1;-1;-1;-1;-1;-1;13544.0;2671.0;14940.0;41990.0;1493.0;36186.0;3000.0;15928.0;43000.0;1493.0;36200.0;27277.0;0;0.027086660524103235;110824.0;11.695.255.355.062.700;City_23;1
6592;50000.0;2.0;2.0;1.0;41.0;2;0;0;0;-1;0;33343.0;31392.0;27315.0;-60.0;28890.0;29168.0;1502.0;1000.0;0.0;30070.0;1180.0;1000.0;0;-0.10882227139858039;150048.0;10.819.798.284.210.200;City_34;2
1293;200000.0;2.0;2.0;1.0;34.0;1;-1;-1;-1;-1;-1;-2.0;758.0;998.0;668.0;9815.0;36870.0;760.0;1000.0;670.0;9852.0;40063.0;1049.0;0;-0.08525260845576382;49107.0;12.206.077.645.517.600;City_20;2
2828;150000.0;2.0;3.0;1.0;57.0;-1;-1;-1;-1;-1;-1;5483.0;9136.0;17348.0;6456.0;12256.0;8156.0;9136.0;17348.0;6456.0;12256.0;8156.0;5256.0;0;-0.0013872708233966574;58835.0;11.918.397.239.722.800;City_26;1
10859;40000.0;1.0;1.0;1.0;34.0;-1;-1;-1;-1;-1;-1;7018.0;7402.0;8374.0;7505.0;7515.0;9120.0;7419.0;8382.0;7505.0;7515.0;9120.0;6180.0;0;0.19427371931984405;46934.0;10.596.659.732.783.500;City_29;1
17604;210000.0;2.0;2.0;1.0;43.0;0;0;0;0;0;0;91152.0;92917.0;90651.0;85295.0;80416.0;76946.0;3348.0;3381.0;3400.0;2684.0;2744.0;2892.0;0;-0.10357167644067677;517377.0;1.225.486.757.159.300;City_43;1
18854;80000.0;2.0;3.0;1.0;26.0;0;0;0;2;0;0;69589.0;72802.0;77106.0;74420.0;76220.0;77877.0;5000.0;6100.0;0.0;3000.0;3000.0;3000.0;0;0.075862650397556;448014.0;11.289.794.413.577.800;City_9;1
5344;10000.0;1.0;3.0;2.0;31.0;0;0;2;0;0;0;10119.0;10188.0;9089.0;9271.0;9618.0;8516.0;3000.0;0.0;295.0;459.0;1500.0;2000.0;0;-0.04099593584672734;56801.0;9.210.440.366.976.510;City_44;1
26090;220000.0;2.0;1.0;1.0;39.0;-1;-1;-1;-1;-1;-1;2342.0;1120.0;5707.0;2021.0;15441.0;7661.0;1122.0;5738.0;2041.0;15516.0;7697.0;2916.0;0;0.06679660809656383;34292.0;12.301.387.370.778.700;City_37;1
8987;200000.0;1.0;1.0;;29.0;-1;-1;-1;0;0;-1;295.0;1130.0;12791.0;40341.0;9238.0;1017.0;1130.0;12791.0;28000.0;1000.0;2000.0;74179.0;0;0.021721452606503388;64812.0;12.206.077.645.517.600;City_2;1
8943;90000.0;2.0;3.0;2.0;35.0;0;0;0;0;0;0;101106.0;96216.0;89964.0;29802.0;29174.0;26111.0;4208.0;4022.0;686.0;753.0;740.0;5034.0;0;-0.040270501876685266;372373.0;11.407.576.060.361.700;City_1;1
27186;90000.0;1.0;2.0;2.0;27.0;0;0;2;0;0;0;49271.0;51425.0;47756.0;45977.0;43936.0;37142.0;3011.0;1207.0;1619.0;1576.0;1600.0;2000.0;0;-0.07804922429000971;275507.0;11.407.576.060.361.700;City_10;1
17893;;1.0;1.0;2.0;29.0;-1;-1;2;0;-1;-1;816.0;2440.0;1444.0;1634.0;1335.0;1825.0;2440.0;0.0;1000.0;1335.0;888.0;150.0;0;-0.09059189528325272;9494.0;;City_23;1
26180;230000.0;2.0;1.0;1.0;35.0;0;0;-2;-2;-2;-2;22909.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;-0.25313879641167686;22909.0;12.345.838.935.721.900;City_9;1
23237;300000.0;2.0;2.0;2.0;49.0;1;-2;-2;-2;-2;-2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.12653838286779165;0.0;12.611.541.086.966.100;City_36;2
13350;390000.0;1.0;1.0;1.0;38.0;0;0;0;0;0;0;30642.0;31843.0;32860.0;33511.0;34271.0;35040.0;2000.0;1548.0;1199.0;1300.0;1337.0;13000.0;0;0.039991021900408395;198167.0;12.873.904.582.205.100;City_27;1
9390;40000.0;1.0;2.0;2.0;;1;2;2;2;2;2;39826.0;40690.0;32183.0;38897.0;40234.0;40536.0;1900.0;390.0;8000.0;2500.0;1500.0;0.0;0;0.06605663142928629;232366.0;10.596.659.732.783.500;City_26;2
11222;10000.0;2.0;2.0;1.0;22.0;0;0;0;0;0;0;8730.0;8523.0;9527.0;9713.0;9762.0;10312.0;1303.0;1307.0;493.0;354.0;712.0;0.0;0;0.0018261849127607353;56567.0;9.210.440.366.976.510;City_5;1
500;;;1.0;1.0;38.0;0;0;0;2;2;0;15912.0;17272.0;20565.0;20705.0;20255.0;19933.0;1623.0;3916.0;750.0;0.0;800.0;850.0;0;0.12675325153816708;114642.0;;City_44;1
525;210000.0;2.0;1.0;2.0;32.0;0;0;0;0;0;0;67374.0;69489.0;70937.0;71761.0;73505.0;74827.0;;3200.0;2600.0;2900.0;2700.0;3000.0;0;-0.0022622335591849147;427893.0;1.225.486.757.159.300;City_10;1
10551;230000.0;2.0;2.0;2.0;28.0;0;0;0;0;0;0;23063.0;14024.0;11825.0;14765.0;12383.0;10008.0;;2000.0;5000.0;1000.0;2000.0;1000.0;0;-0.10267049830924124;86068.0;12.345.838.935.721.900;City_32;1
19658;50000.0;2.0;2.0;2.0;33.0;1;2;0;0;0;0;49633.0;48475.0;41848.0;40136.0;40626.0;41970.0;24.0;2039.0;1965.0;1455.0;2000.0;1877.0;0;0.11765139797277271;262688.0;10.819.798.284.210.200;City_2;2
16504;30000.0;1.0;2.0;2.0;25.0;0;0;0;0;0;0;6122.0;7160.0;8185.0;9286.0;9483.0;9780.0;1300.0;1300.0;1400.0;500.0;600.0;600.0;0;-0.05801417261736802;50016.0;10.308.985.993.422.000;City_30;1
23696;120000.0;2.0;1.0;1.0;51.0;0;0;0;-1;0;0;82865.0;82741.0;62914.0;60584.0;61412.0;55572.0;3652.0;1258.0;60584.0;1228.0;0.0;0.0;0;0.07008155685602949;406088.0;11.695.255.355.062.700;City_16;1
12712;250000.0;;1.0;1.0;35.0;0;0;0;0;0;0;88132.0;81826.0;71488.0;69145.0;68680.0;70047.0;3500.0;;2372.0;2413.0;2428.0;2507.0;0;0.19635521950929313;449318.0;12.429.220.196.836.300;City_30;1
7717;130000.0;2.0;;1.0;43.0;0;0;0;0;0;0;129099.0;130522.0;106158.0;97685.0;80733.0;82883.0;5008.0;6003.0;4000.0;3000.0;4870.0;3000.0;0;-0.052185762807069096;627080.0;11.775.297.421.715.800;City_18;1
19595;;2.0;1.0;1.0;35.0;0;0;0;0;-2;-2;20375.0;12588.0;9571.0;0.0;0.0;0.0;1089.0;1526.0;0.0;0.0;0.0;0.0;0;0.19753922013830755;42534.0;;City_6;1
23023;280000.0;2.0;1.0;2.0;36.0;-1;-1;-1;-1;-1;-1;4126.0;7001.0;12984.0;-5.0;1411.0;5654.0;7065.0;13046.0;5.0;1416.0;5654.0;6055.0;0;0.05322285506028607;31171.0;1.254.254.845.357.350;City_2;1
4666;470000.0;1.0;3.0;1.0;47.0;0;0;0;0;0;0;163529.0;129341.0;106390.0;82181.0;79402.0;72121.0;4700.0;30002.0;20000.0;40000.0;35000.0;40000.0;0;0.02225560383941008;632964.0;13.060.490.101.343.500;City_38;1
14081;30000.0;;2.0;2.0;24.0;1;2;-1;-1;-1;-1;2706.0;1261.0;390.0;390.0;390.0;390.0;0.0;390.0;390.0;390.0;390.0;780.0;0;-0.01624970297927154;5527.0;10.308.985.993.422.000;City_3;2
6186;50000.0;1.0;1.0;2.0;48.0;0;0;-1;0;0;0;53540.0;53321.0;49263.0;29063.0;26644.0;27201.0;1066.0;50045.0;992.0;1000.0;1000.0;1008.0;0;-0.008050356707447694;239032.0;10.819.798.284.210.200;City_1;1
26396;300000.0;2.0;1.0;1.0;37.0;-1;-1;-1;-1;-1;-1;5771.0;3217.0;19615.0;11123.0;10266.0;12467.0;3217.0;19615.0;11123.0;10266.0;12467.0;5041.0;0;0.0289130421822344;62459.0;12.611.541.086.966.100;City_17;1
17475;180000.0;2.0;1.0;1.0;46.0;-1;-1;-1;-1;-1;-1;9509.0;15419.0;14188.0;11926.0;9718.0;34322.0;16359.0;14293.0;11949.0;9737.0;34449.0;25691.0;0;-0.10058358212732775;95082.0;12.100.717.685.412.400;City_14;1
20004;400000.0;2.0;1.0;1.0;37.0;-1;0;-1;0;0;0;10677.0;31405.0;26717.0;25434.0;6973.0;9899.0;31008.0;26862.0;3000.0;2000.0;3000.0;0.0;0;-0.007810818963172601;111105.0;12.899.222.326.086.900;City_15;1
29485;400000.0;1.0;2.0;1.0;38.0;-1;-1;-1;0;-1;-1;3380.0;3395.0;5856.0;6401.0;389.0;21447.0;3411.0;8863.0;1032.0;390.0;21448.0;1001.0;0;0.1054350239131173;40868.0;12.899.222.326.086.900;City_3;1
7729;180000.0;2.0;1.0;1.0;35.0;0;0;0;0;0;0;47603.0;48705.0;50140.0;60607.0;67976.0;20412.0;5705.0;3003.0;10607.0;7976.0;5412.0;2460.0;0;-0.1588116526405178;295443.0;12.100.717.685.412.400;City_28;1
2639;100000.0;1.0;3.0;1.0;40.0;0;0;-1;-1;-2;-2;12878.0;7702.0;2377.0;0.0;0.0;0.0;2000.0;2377.0;40000.0;0.0;0.0;0.0;0;-0.001976086986371982;22957.0;1.151.293.546.492.020;City_17;1
15901;20000.0;2.0;2.0;1.0;24.0;0;0;0;0;0;0;17191.0;18594.0;19489.0;20200.0;20000.0;0.0;2000.0;1500.0;1200.0;0.0;0.0;0.0;0;0.0510010536978312;95474.0;990.353.755.128.617;City_37;1
27181;200000.0;1.0;3.0;1.0;48.0;-2;-2;-2;-2;-2;-2;2772.0;3831.0;8640.0;433.0;14398.0;3475.0;4127.0;8683.0;436.0;14595.0;3516.0;7651.0;0;0.1424274527113458;33549.0;12.206.077.645.517.600;City_30;1
22129;220000.0;2.0;2.0;2.0;28.0;0;0;0;2;0;0;94311.0;95967.0;97995.0;97577.0;98583.0;99708.0;4319.0;5419.0;3000.0;3501.0;3629.0;7442.0;0;0.03195328370874397;584141.0;12.301.387.370.778.700;City_6;1
28203;50000.0;2.0;1.0;2.0;46.0;-1;-1;-1;-1;-1;-1;3737.0;0.0;7752.0;596.0;18396.0;5769.0;0.0;7752.0;596.0;18396.0;5769.0;5769.0;0;-0.02055362777820088;36250.0;10.819.798.284.210.200;City_42;1
5824;50000.0;2.0;2.0;2.0;43.0;-1;0;0;0;0;0;26342.0;27457.0;27381.0;17930.0;18128.0;18490.0;1547.0;1251.0;1200.0;600.0;627.0;759.0;0;0.16749863048343727;135728.0;10.819.798.284.210.200;City_44;1
6398;80000.0;1.0;2.0;2.0;26.0;0;0;0;0;0;0;33490.0;35908.0;29995.0;27297.0;21524.0;23005.0;5000.0;1318.0;1200.0;2000.0;2000.0;2000.0;0;-0.019981479454537078;171219.0;11.289.794.413.577.800;City_28;1
16527;30000.0;1.0;1.0;2.0;25.0;2;2;2;2;2;0;22422.0;24334.0;26087.0;26184.0;25563.0;26099.0;2600.0;2441.0;820.0;0.0;851.0;1678.0;0;-0.14935395802159326;150689.0;10.308.985.993.422.000;City_3;2
12917;330000.0;2.0;3.0;2.0;31.0;-1;-1;-1;-1;-1;-1;5480.0;30630.0;6350.0;6033.0;2205.0;0.0;30630.0;6350.0;6033.0;5649.0;0.0;173.0;0;-0.0332806131873462;50698.0;12.706.850.963.741.100;City_9;1
4398;160000.0;1.0;1.0;2.0;32.0;-1;-1;-1;-1;-1;-1;5315.0;8145.0;2480.0;1920.0;2192.0;8187.0;8300.0;2480.0;1920.0;2192.0;8187.0;552.0;0;-0.001475687188285091;28239.0;11.982.935.344.196.400;City_35;1
18754;440000.0;2.0;2.0;2.0;27.0;0;0;0;0;0;0;197019.0;182336.0;182617.0;166031.0;148157.0;142034.0;6040.0;12538.0;5047.0;10522.0;6082.0;10018.0;0;-0.08236778879846629;1018194.0;12.994.532.278.619.100;City_32;1
